Dim_09_id,value_dim09
Dim_09_1003,30848382.94
Dim_09_1004,30879096.88
Dim_09_1005,30909810.82
Dim_09_1006,30940524.76
Dim_09_1007,30971238.7
Dim_09_1008,31001952.64
Dim_09_1009,31032666.58
Dim_09_1010,31063380.52
Dim_09_1011,31094094.46
Dim_09_1012,31124808.4
Dim_09_1013,31155522.35
Dim_09_1014,31186236.29
Dim_09_1015,31216950.23
Dim_09_1016,31247664.17
Dim_09_1017,31278378.11
Dim_09_1018,31309092.05
Dim_09_1019,31339805.99
Dim_09_1020,31370519.93
Dim_09_1021,31401233.87
Dim_09_1022,31431947.81
Dim_09_1023,31462661.75
Dim_09_1024,31493375.69
Dim_09_1025,31524089.63
Dim_09_1026,31554803.57
Dim_09_1027,31585517.51
Dim_09_1028,31616231.45
Dim_09_1029,31646945.39
Dim_09_1030,31677659.33
Dim_09_1031,31708373.27
Dim_09_1032,31739087.21
Dim_09_1033,31769801.15
Dim_09_1034,31800515.1
Dim_09_1035,31831229.04
Dim_09_1036,31861942.98
Dim_09_1037,31892656.92
Dim_09_1038,31923370.86
Dim_09_1039,31954084.8
Dim_09_1040,31984798.74
Dim_09_1041,32015512.68
Dim_09_1042,32046226.62
Dim_09_1043,32076940.56
Dim_09_1044,32107654.5
Dim_09_1045,32138368.44
Dim_09_1046,32169082.38
Dim_09_1047,32199796.32
Dim_09_1048,32230510.26
Dim_09_1049,32261224.2
Dim_09_1050,32291938.14
Dim_09_1051,32322652.08
Dim_09_1052,32353366.02
Dim_09_1053,32384079.96
Dim_09_1054,32414793.9
Dim_09_1055,32445507.85
Dim_09_1056,32476221.79
Dim_09_1057,32506935.73
Dim_09_1058,32537649.67
Dim_09_1059,32568363.61
Dim_09_1060,32599077.55
Dim_09_1061,32629791.49
Dim_09_1062,32660505.43
Dim_09_1063,32691219.37
Dim_09_1064,32721933.31
Dim_09_1065,32752647.25
Dim_09_1066,32783361.19
Dim_09_1067,32814075.13
Dim_09_1068,32844789.07
Dim_09_1069,32875503.01
Dim_09_1070,32906216.95
Dim_09_1071,32936930.89
Dim_09_1072,32967644.83
Dim_09_1073,32998358.77
Dim_09_1074,33029072.71
Dim_09_1075,33059786.65
Dim_09_1076,33090500.6
Dim_09_1077,33121214.54
Dim_09_1078,33151928.48
Dim_09_1079,33182642.42
Dim_09_1080,33213356.36
Dim_09_1081,33244070.3
Dim_09_1082,33274784.24
Dim_09_1083,33305498.18
Dim_09_1084,33336212.12
Dim_09_1085,33366926.06
Dim_09_1086,33397640
Dim_09_1087,33428353.94
Dim_09_1088,33459067.88
Dim_09_1089,33489781.82
Dim_09_1090,33520495.76
Dim_09_1091,33551209.7
Dim_09_1092,33581923.64
Dim_09_1093,33612637.58
Dim_09_1094,33643351.52
Dim_09_1095,33674065.46
Dim_09_1096,33704779.4
Dim_09_1097,33735493.35
Dim_09_1098,33766207.29
Dim_09_1099,33796921.23
Dim_09_1100,33827635.17
Dim_09_1101,33858349.11
Dim_09_1102,33889063.05
Dim_09_1103,33919776.99
Dim_09_1104,33950490.93
Dim_09_1105,33981204.87
Dim_09_1106,34011918.81
Dim_09_1107,34042632.75
Dim_09_1108,34073346.69
Dim_09_1109,34104060.63
Dim_09_1110,34134774.57
Dim_09_1111,34165488.51
Dim_09_1112,34196202.45
Dim_09_1113,34226916.39
Dim_09_1114,34257630.33
Dim_09_1115,34288344.27
Dim_09_1116,34319058.21
Dim_09_1117,34349772.15
Dim_09_1118,34380486.1
Dim_09_1119,34411200.04
Dim_09_1120,34441913.98
Dim_09_1121,34472627.92
Dim_09_1122,34503341.86
Dim_09_1123,34534055.8
Dim_09_1124,34564769.74
Dim_09_1125,34595483.68
Dim_09_1126,34626197.62
Dim_09_1127,34656911.56
Dim_09_1128,34687625.5
Dim_09_1129,34718339.44
Dim_09_1130,34749053.38
Dim_09_1131,34779767.32
Dim_09_1132,34810481.26
Dim_09_1133,34841195.2
Dim_09_1134,34871909.14
Dim_09_1135,34902623.08
Dim_09_1136,34933337.02
Dim_09_1137,34964050.96
Dim_09_1138,34994764.9
Dim_09_1139,35025478.85
Dim_09_1140,35056192.79
Dim_09_1141,35086906.73
Dim_09_1142,35117620.67
Dim_09_1143,35148334.61
Dim_09_1144,35179048.55
Dim_09_1145,35209762.49
Dim_09_1146,35240476.43
Dim_09_1147,35271190.37
Dim_09_1148,35301904.31
Dim_09_1149,35332618.25
Dim_09_1150,35363332.19
Dim_09_1151,35394046.13
Dim_09_1152,35424760.07
Dim_09_1153,35455474.01
Dim_09_1154,35486187.95
Dim_09_1155,35516901.89
Dim_09_1156,35547615.83
Dim_09_1157,35578329.77
Dim_09_1158,35609043.71
Dim_09_1159,35639757.65
Dim_09_1160,35670471.6
Dim_09_1161,35701185.54
Dim_09_1162,35731899.48
Dim_09_1163,35762613.42
Dim_09_1164,35793327.36
Dim_09_1165,35824041.3
Dim_09_1166,35854755.24
Dim_09_1167,35885469.18
Dim_09_1168,35916183.12
Dim_09_1169,35946897.06
Dim_09_1170,35977611
Dim_09_1171,36008324.94
Dim_09_1172,36039038.88
Dim_09_1173,36069752.82
Dim_09_1174,36100466.76
Dim_09_1175,36131180.7
Dim_09_1176,36161894.64
Dim_09_1177,36192608.58
Dim_09_1178,36223322.52
Dim_09_1179,36254036.46
Dim_09_1180,36284750.4
Dim_09_1181,36315464.35
Dim_09_1182,36346178.29
Dim_09_1183,36376892.23
Dim_09_1184,36407606.17
Dim_09_1185,36438320.11
Dim_09_1186,36469034.05
Dim_09_1187,36499747.99
Dim_09_1188,36530461.93
Dim_09_1189,36561175.87
Dim_09_1190,36591889.81
Dim_09_1191,36622603.75
Dim_09_1192,36653317.69
Dim_09_1193,36684031.63
Dim_09_1194,36714745.57
Dim_09_1195,36745459.51
Dim_09_1196,36776173.45
Dim_09_1197,36806887.39
Dim_09_1198,36837601.33
Dim_09_1199,36868315.27
Dim_09_1200,36899029.21
Dim_09_1201,36929743.15
Dim_09_1202,36960457.1
Dim_09_1203,36991171.04
Dim_09_1204,37021884.98
Dim_09_1205,37052598.92
Dim_09_1206,37083312.86
Dim_09_1207,37114026.8
Dim_09_1208,37144740.74
Dim_09_1209,37175454.68
Dim_09_1210,37206168.62
Dim_09_1211,37236882.56
Dim_09_1212,37267596.5
Dim_09_1213,37298310.44
Dim_09_1214,37329024.38
Dim_09_1215,37359738.32
Dim_09_1216,37390452.26
Dim_09_1217,37421166.2
Dim_09_1218,37451880.14
Dim_09_1219,37482594.08
Dim_09_1220,37513308.02
Dim_09_1221,37544021.96
Dim_09_1222,37574735.9
Dim_09_1223,37605449.85
Dim_09_1224,37636163.79
Dim_09_1225,37666877.73
Dim_09_1226,37697591.67
Dim_09_1227,37728305.61
Dim_09_1228,37759019.55
Dim_09_1229,37789733.49
Dim_09_1230,37820447.43
Dim_09_1231,37851161.37
Dim_09_1232,37881875.31
Dim_09_1233,37912589.25
Dim_09_1234,37943303.19
Dim_09_1235,37974017.13
Dim_09_1236,38004731.07
Dim_09_1237,38035445.01
Dim_09_1238,38066158.95
Dim_09_1239,38096872.89
Dim_09_1240,38127586.83
Dim_09_1241,38158300.77
Dim_09_1242,38189014.71
Dim_09_1243,38219728.65
Dim_09_1244,38250442.6
Dim_09_1245,38281156.54
Dim_09_1246,38311870.48
Dim_09_1247,38342584.42
Dim_09_1248,38373298.36
Dim_09_1249,38404012.3
Dim_09_1250,38434726.24
Dim_09_1251,38465440.18
Dim_09_1252,38496154.12
Dim_09_1253,38526868.06
Dim_09_1254,38557582
Dim_09_1255,38588295.94
Dim_09_1256,38619009.88
Dim_09_1257,38649723.82
Dim_09_1258,38680437.76
Dim_09_1259,38711151.7
Dim_09_1260,38741865.64
Dim_09_1261,38772579.58
Dim_09_1262,38803293.52
Dim_09_1263,38834007.46
Dim_09_1264,38864721.4
Dim_09_1265,38895435.35
Dim_09_1266,38926149.29
Dim_09_1267,38956863.23
Dim_09_1268,38987577.17
Dim_09_1269,39018291.11
Dim_09_1270,39049005.05
Dim_09_1271,39079718.99
Dim_09_1272,39110432.93
Dim_09_1273,39141146.87
Dim_09_1274,39171860.81
Dim_09_1275,39202574.75
Dim_09_1276,39233288.69
Dim_09_1277,39264002.63
Dim_09_1278,39294716.57
Dim_09_1279,39325430.51
Dim_09_1280,39356144.45
Dim_09_1281,39386858.39
Dim_09_1282,39417572.33
Dim_09_1283,39448286.27
Dim_09_1284,39479000.21
Dim_09_1285,39509714.15
Dim_09_1286,39540428.1
Dim_09_1287,39571142.04
Dim_09_1288,39601855.98
Dim_09_1289,39632569.92
Dim_09_1290,39663283.86
Dim_09_1291,39693997.8
Dim_09_1292,39724711.74
Dim_09_1293,39755425.68
Dim_09_1294,39786139.62
Dim_09_1295,39816853.56
Dim_09_1296,39847567.5
Dim_09_1297,39878281.44
Dim_09_1298,39908995.38
Dim_09_1299,39939709.32
Dim_09_1300,39970423.26
Dim_09_1301,40001137.2
Dim_09_1302,40031851.14
Dim_09_1303,40062565.08
Dim_09_1304,40093279.02
Dim_09_1305,40123992.96
Dim_09_1306,40154706.9
Dim_09_1307,40185420.85
Dim_09_1308,40216134.79
Dim_09_1309,40246848.73
Dim_09_1310,40277562.67
Dim_09_1311,40308276.61
Dim_09_1312,40338990.55
Dim_09_1313,40369704.49
Dim_09_1314,40400418.43
Dim_09_1315,40431132.37
Dim_09_1316,40461846.31
Dim_09_1317,40492560.25
Dim_09_1318,40523274.19
Dim_09_1319,40553988.13
Dim_09_1320,40584702.07
Dim_09_1321,40615416.01
Dim_09_1322,40646129.95
Dim_09_1323,40676843.89
Dim_09_1324,40707557.83
Dim_09_1325,40738271.77
Dim_09_1326,40768985.71
Dim_09_1327,40799699.65
Dim_09_1328,40830413.6
Dim_09_1329,40861127.54
Dim_09_1330,40891841.48
Dim_09_1331,40922555.42
Dim_09_1332,40953269.36
Dim_09_1333,40983983.3
Dim_09_1334,41014697.24
Dim_09_1335,41045411.18
Dim_09_1336,41076125.12
Dim_09_1337,41106839.06
Dim_09_1338,41137553
Dim_09_1339,41168266.94
Dim_09_1340,41198980.88
Dim_09_1341,41229694.82
Dim_09_1342,41260408.76
Dim_09_1343,41291122.7
Dim_09_1344,41321836.64
Dim_09_1345,41352550.58
Dim_09_1346,41383264.52
Dim_09_1347,41413978.46
Dim_09_1348,41444692.4
Dim_09_1349,41475406.35
Dim_09_1350,41506120.29
Dim_09_1351,41536834.23
Dim_09_1352,41567548.17
Dim_09_1353,41598262.11
Dim_09_1354,41628976.05
Dim_09_1355,41659689.99
Dim_09_1356,41690403.93
Dim_09_1357,41721117.87
Dim_09_1358,41751831.81
Dim_09_1359,41782545.75
Dim_09_1360,41813259.69
Dim_09_1361,41843973.63
Dim_09_1362,41874687.57
Dim_09_1363,41905401.51
Dim_09_1364,41936115.45
Dim_09_1365,41966829.39
Dim_09_1366,41997543.33
Dim_09_1367,42028257.27
Dim_09_1368,42058971.21
Dim_09_1369,42089685.15
Dim_09_1370,42120399.1
Dim_09_1371,42151113.04
Dim_09_1372,42181826.98
Dim_09_1373,42212540.92
Dim_09_1374,42243254.86
Dim_09_1375,42273968.8
Dim_09_1376,42304682.74
Dim_09_1377,42335396.68
Dim_09_1378,42366110.62
Dim_09_1379,42396824.56
Dim_09_1380,42427538.5
Dim_09_1381,42458252.44
Dim_09_1382,42488966.38
Dim_09_1383,42519680.32
Dim_09_1384,42550394.26
Dim_09_1385,42581108.2
Dim_09_1386,42611822.14
Dim_09_1387,42642536.08
Dim_09_1388,42673250.02
Dim_09_1389,42703963.96
Dim_09_1390,42734677.9
Dim_09_1391,42765391.85
Dim_09_1392,42796105.79
Dim_09_1393,42826819.73
Dim_09_1394,42857533.67
Dim_09_1395,42888247.61
Dim_09_1396,42918961.55
Dim_09_1397,42949675.49
Dim_09_1398,42980389.43
Dim_09_1399,43011103.37
Dim_09_1400,43041817.31
Dim_09_1401,43072531.25
Dim_09_1402,43103245.19
Dim_09_1403,43133959.13
Dim_09_1404,43164673.07
Dim_09_1405,43195387.01
Dim_09_1406,43226100.95
Dim_09_1407,43256814.89
Dim_09_1408,43287528.83
Dim_09_1409,43318242.77
Dim_09_1410,43348956.71
Dim_09_1411,43379670.65
Dim_09_1412,43410384.6
Dim_09_1413,43441098.54
Dim_09_1414,43471812.48
Dim_09_1415,43502526.42
Dim_09_1416,43533240.36
Dim_09_1417,43563954.3
Dim_09_1418,43594668.24
Dim_09_1419,43625382.18
Dim_09_1420,43656096.12
Dim_09_1421,43686810.06
Dim_09_1422,43717524
Dim_09_1423,43748237.94
Dim_09_1424,43778951.88
Dim_09_1425,43809665.82
Dim_09_1426,43840379.76
Dim_09_1427,43871093.7
Dim_09_1428,43901807.64
Dim_09_1429,43932521.58
Dim_09_1430,43963235.52
Dim_09_1431,43993949.46
Dim_09_1432,44024663.4
Dim_09_1433,44055377.35
Dim_09_1434,44086091.29
Dim_09_1435,44116805.23
Dim_09_1436,44147519.17
Dim_09_1437,44178233.11
Dim_09_1438,44208947.05
Dim_09_1439,44239660.99
Dim_09_1440,44270374.93
Dim_09_1441,44301088.87
Dim_09_1442,44331802.81
Dim_09_1443,44362516.75
Dim_09_1444,44393230.69
Dim_09_1445,44423944.63
Dim_09_1446,44454658.57
Dim_09_1447,44485372.51
Dim_09_1448,44516086.45
Dim_09_1449,44546800.39
Dim_09_1450,44577514.33
Dim_09_1451,44608228.27
Dim_09_1452,44638942.21
Dim_09_1453,44669656.15
Dim_09_1454,44700370.1
Dim_09_1455,44731084.04
Dim_09_1456,44761797.98
Dim_09_1457,44792511.92
Dim_09_1458,44823225.86
Dim_09_1459,44853939.8
Dim_09_1460,44884653.74
Dim_09_1461,44915367.68
Dim_09_1462,44946081.62
Dim_09_1463,44976795.56
Dim_09_1464,45007509.5
Dim_09_1465,45038223.44
Dim_09_1466,45068937.38
Dim_09_1467,45099651.32
Dim_09_1468,45130365.26
Dim_09_1469,45161079.2
Dim_09_1470,45191793.14
Dim_09_1471,45222507.08
Dim_09_1472,45253221.02
Dim_09_1473,45283934.96
Dim_09_1474,45314648.9
Dim_09_1475,45345362.85
Dim_09_1476,45376076.79
Dim_09_1477,45406790.73
Dim_09_1478,45437504.67
Dim_09_1479,45468218.61
Dim_09_1480,45498932.55
Dim_09_1481,45529646.49
Dim_09_1482,45560360.43
Dim_09_1483,45591074.37
Dim_09_1484,45621788.31
Dim_09_1485,45652502.25
Dim_09_1486,45683216.19
Dim_09_1487,45713930.13
Dim_09_1488,45744644.07
Dim_09_1489,45775358.01
Dim_09_1490,45806071.95
Dim_09_1491,45836785.89
Dim_09_1492,45867499.83
Dim_09_1493,45898213.77
Dim_09_1494,45928927.71
Dim_09_1495,45959641.65
Dim_09_1496,45990355.6
Dim_09_1497,46021069.54
Dim_09_1498,46051783.48
Dim_09_1499,46082497.42
Dim_09_1500,46113211.36
Dim_09_1501,46143925.3
Dim_09_1502,46174639.24
Dim_09_1503,46205353.18
Dim_09_1504,46236067.12
Dim_09_1505,46266781.06
Dim_09_1506,46297495
Dim_09_1507,46328208.94
Dim_09_1508,46358922.88
Dim_09_1509,46389636.82
Dim_09_1510,46420350.76
Dim_09_1511,46451064.7
Dim_09_1512,46481778.64
Dim_09_1513,46512492.58
Dim_09_1514,46543206.52
Dim_09_1515,46573920.46
Dim_09_1516,46604634.4
Dim_09_1517,46635348.35
Dim_09_1518,46666062.29
Dim_09_1519,46696776.23
Dim_09_1520,46727490.17
Dim_09_1521,46758204.11
Dim_09_1522,46788918.05
Dim_09_1523,46819631.99
Dim_09_1524,46850345.93
Dim_09_1525,46881059.87
Dim_09_1526,46911773.81
Dim_09_1527,46942487.75
Dim_09_1528,46973201.69
Dim_09_1529,47003915.63
Dim_09_1530,47034629.57
Dim_09_1531,47065343.51
Dim_09_1532,47096057.45
Dim_09_1533,47126771.39
Dim_09_1534,47157485.33
Dim_09_1535,47188199.27
Dim_09_1536,47218913.21
Dim_09_1537,47249627.15
Dim_09_1538,47280341.1
Dim_09_1539,47311055.04
Dim_09_1540,47341768.98
Dim_09_1541,47372482.92
Dim_09_1542,47403196.86
Dim_09_1543,47433910.8
Dim_09_1544,47464624.74
Dim_09_1545,47495338.68
Dim_09_1546,47526052.62
Dim_09_1547,47556766.56
Dim_09_1548,47587480.5
Dim_09_1549,47618194.44
Dim_09_1550,47648908.38
Dim_09_1551,47679622.32
Dim_09_1552,47710336.26
Dim_09_1553,47741050.2
Dim_09_1554,47771764.14
Dim_09_1555,47802478.08
Dim_09_1556,47833192.02
Dim_09_1557,47863905.96
Dim_09_1558,47894619.9
Dim_09_1559,47925333.85
Dim_09_1560,47956047.79
Dim_09_1561,47986761.73
Dim_09_1562,48017475.67
Dim_09_1563,48048189.61
Dim_09_1564,48078903.55
Dim_09_1565,48109617.49
Dim_09_1566,48140331.43
Dim_09_1567,48171045.37
Dim_09_1568,48201759.31
Dim_09_1569,48232473.25
Dim_09_1570,48263187.19
Dim_09_1571,48293901.13
Dim_09_1572,48324615.07
Dim_09_1573,48355329.01
Dim_09_1574,48386042.95
Dim_09_1575,48416756.89
Dim_09_1576,48447470.83
Dim_09_1577,48478184.77
Dim_09_1578,48508898.71
Dim_09_1579,48539612.65
Dim_09_1580,48570326.6
Dim_09_1581,48601040.54
Dim_09_1582,48631754.48
Dim_09_1583,48662468.42
Dim_09_1584,48693182.36
Dim_09_1585,48723896.3
Dim_09_1586,48754610.24
Dim_09_1587,48785324.18
Dim_09_1588,48816038.12
Dim_09_1589,48846752.06
Dim_09_1590,48877466
Dim_09_1591,48908179.94
Dim_09_1592,48938893.88
Dim_09_1593,48969607.82
Dim_09_1594,49000321.76
Dim_09_1595,49031035.7
Dim_09_1596,49061749.64
Dim_09_1597,49092463.58
Dim_09_1598,49123177.52
Dim_09_1599,49153891.46
Dim_09_1600,49184605.4
Dim_09_1601,49215319.35
Dim_09_1602,49246033.29
Dim_09_1603,49276747.23
Dim_09_1604,49307461.17
Dim_09_1605,49338175.11
Dim_09_1606,49368889.05
Dim_09_1607,49399602.99
Dim_09_1608,49430316.93
Dim_09_1609,49461030.87
Dim_09_1610,49491744.81
Dim_09_1611,49522458.75
Dim_09_1612,49553172.69
Dim_09_1613,49583886.63
Dim_09_1614,49614600.57
Dim_09_1615,49645314.51
Dim_09_1616,49676028.45
Dim_09_1617,49706742.39
Dim_09_1618,49737456.33
Dim_09_1619,49768170.27
Dim_09_1620,49798884.21
Dim_09_1621,49829598.15
Dim_09_1622,49860312.1
Dim_09_1623,49891026.04
Dim_09_1624,49921739.98
Dim_09_1625,49952453.92
Dim_09_1626,49983167.86
Dim_09_1627,50013881.8
Dim_09_1628,50044595.74
Dim_09_1629,50075309.68
Dim_09_1630,50106023.62
Dim_09_1631,50136737.56
Dim_09_1632,50167451.5
Dim_09_1633,50198165.44
Dim_09_1634,50228879.38
Dim_09_1635,50259593.32
Dim_09_1636,50290307.26
Dim_09_1637,50321021.2
Dim_09_1638,50351735.14
Dim_09_1639,50382449.08
Dim_09_1640,50413163.02
Dim_09_1641,50443876.96
Dim_09_1642,50474590.9
Dim_09_1643,50505304.85
Dim_09_1644,50536018.79
Dim_09_1645,50566732.73
Dim_09_1646,50597446.67
Dim_09_1647,50628160.61
Dim_09_1648,50658874.55
Dim_09_1649,50689588.49
Dim_09_1650,50720302.43
Dim_09_1651,50751016.37
Dim_09_1652,50781730.31
Dim_09_1653,50812444.25
Dim_09_1654,50843158.19
Dim_09_1655,50873872.13
Dim_09_1656,50904586.07
Dim_09_1657,50935300.01
Dim_09_1658,50966013.95
Dim_09_1659,50996727.89
Dim_09_1660,51027441.83
Dim_09_1661,51058155.77
Dim_09_1662,51088869.71
Dim_09_1663,51119583.65
Dim_09_1664,51150297.6
Dim_09_1665,51181011.54
Dim_09_1666,51211725.48
Dim_09_1667,51242439.42
Dim_09_1668,51273153.36
Dim_09_1669,51303867.3
Dim_09_1670,51334581.24
Dim_09_1671,51365295.18
Dim_09_1672,51396009.12
Dim_09_1673,51426723.06
Dim_09_1674,51457437
Dim_09_1675,51488150.94
Dim_09_1676,51518864.88
Dim_09_1677,51549578.82
Dim_09_1678,51580292.76
Dim_09_1679,51611006.7
Dim_09_1680,51641720.64
Dim_09_1681,51672434.58
Dim_09_1682,51703148.52
Dim_09_1683,51733862.46
Dim_09_1684,51764576.4
Dim_09_1685,51795290.35
Dim_09_1686,51826004.29
Dim_09_1687,51856718.23
Dim_09_1688,51887432.17
Dim_09_1689,51918146.11
Dim_09_1690,51948860.05
Dim_09_1691,51979573.99
Dim_09_1692,52010287.93
Dim_09_1693,52041001.87
Dim_09_1694,52071715.81
Dim_09_1695,52102429.75
Dim_09_1696,52133143.69
Dim_09_1697,52163857.63
Dim_09_1698,52194571.57
Dim_09_1699,52225285.51
Dim_09_1700,52255999.45
Dim_09_1701,52286713.39
Dim_09_1702,52317427.33
Dim_09_1703,52348141.27
Dim_09_1704,52378855.21
Dim_09_1705,52409569.15
Dim_09_1706,52440283.1
Dim_09_1707,52470997.04
Dim_09_1708,52501710.98
Dim_09_1709,52532424.92
Dim_09_1710,52563138.86
Dim_09_1711,52593852.8
Dim_09_1712,52624566.74
Dim_09_1713,52655280.68
Dim_09_1714,52685994.62
Dim_09_1715,52716708.56
Dim_09_1716,52747422.5
Dim_09_1717,52778136.44
Dim_09_1718,52808850.38
Dim_09_1719,52839564.32
Dim_09_1720,52870278.26
Dim_09_1721,52900992.2
Dim_09_1722,52931706.14
Dim_09_1723,52962420.08
Dim_09_1724,52993134.02
Dim_09_1725,53023847.96
Dim_09_1726,53054561.9
Dim_09_1727,53085275.85
Dim_09_1728,53115989.79
Dim_09_1729,53146703.73
Dim_09_1730,53177417.67
Dim_09_1731,53208131.61
Dim_09_1732,53238845.55
Dim_09_1733,53269559.49
Dim_09_1734,53300273.43
Dim_09_1735,53330987.37
Dim_09_1736,53361701.31
Dim_09_1737,53392415.25
Dim_09_1738,53423129.19
Dim_09_1739,53453843.13
Dim_09_1740,53484557.07
Dim_09_1741,53515271.01
Dim_09_1742,53545984.95
Dim_09_1743,53576698.89
Dim_09_1744,53607412.83
Dim_09_1745,53638126.77
Dim_09_1746,53668840.71
Dim_09_1747,53699554.65
Dim_09_1748,53730268.6
Dim_09_1749,53760982.54
Dim_09_1750,53791696.48
Dim_09_1751,53822410.42
Dim_09_1752,53853124.36
Dim_09_1753,53883838.3
Dim_09_1754,53914552.24
Dim_09_1755,53945266.18
Dim_09_1756,53975980.12
Dim_09_1757,54006694.06
Dim_09_1758,54037408
Dim_09_1759,54068121.94
Dim_09_1760,54098835.88
Dim_09_1761,54129549.82
Dim_09_1762,54160263.76
Dim_09_1763,54190977.7
Dim_09_1764,54221691.64
Dim_09_1765,54252405.58
Dim_09_1766,54283119.52
Dim_09_1767,54313833.46
Dim_09_1768,54344547.4
Dim_09_1769,54375261.35
Dim_09_1770,54405975.29
Dim_09_1771,54436689.23
Dim_09_1772,54467403.17
Dim_09_1773,54498117.11
Dim_09_1774,54528831.05
Dim_09_1775,54559544.99
Dim_09_1776,54590258.93
Dim_09_1777,54620972.87
Dim_09_1778,54651686.81
Dim_09_1779,54682400.75
Dim_09_1780,54713114.69
Dim_09_1781,54743828.63
Dim_09_1782,54774542.57
Dim_09_1783,54805256.51
Dim_09_1784,54835970.45
Dim_09_1785,54866684.39
Dim_09_1786,54897398.33
Dim_09_1787,54928112.27
Dim_09_1788,54958826.21
Dim_09_1789,54989540.15
Dim_09_1790,55020254.1
Dim_09_1791,55050968.04
Dim_09_1792,55081681.98
Dim_09_1793,55112395.92
Dim_09_1794,55143109.86
Dim_09_1795,55173823.8
Dim_09_1796,55204537.74
Dim_09_1797,55235251.68
Dim_09_1798,55265965.62
Dim_09_1799,55296679.56
Dim_09_1800,55327393.5
Dim_09_1801,55358107.44
Dim_09_1802,55388821.38
Dim_09_1803,55419535.32
Dim_09_1804,55450249.26
Dim_09_1805,55480963.2
Dim_09_1806,55511677.14
Dim_09_1807,55542391.08
Dim_09_1808,55573105.02
Dim_09_1809,55603818.96
Dim_09_1810,55634532.9
Dim_09_1811,55665246.85
Dim_09_1812,55695960.79
Dim_09_1813,55726674.73
Dim_09_1814,55757388.67
Dim_09_1815,55788102.61
Dim_09_1816,55818816.55
Dim_09_1817,55849530.49
Dim_09_1818,55880244.43
Dim_09_1819,55910958.37
Dim_09_1820,55941672.31
Dim_09_1821,55972386.25
Dim_09_1822,56003100.19
Dim_09_1823,56033814.13
Dim_09_1824,56064528.07
Dim_09_1825,56095242.01
Dim_09_1826,56125955.95
Dim_09_1827,56156669.89
Dim_09_1828,56187383.83
Dim_09_1829,56218097.77
Dim_09_1830,56248811.71
Dim_09_1831,56279525.65
Dim_09_1832,56310239.6
Dim_09_1833,56340953.54
Dim_09_1834,56371667.48
Dim_09_1835,56402381.42
Dim_09_1836,56433095.36
Dim_09_1837,56463809.3
Dim_09_1838,56494523.24
Dim_09_1839,56525237.18
Dim_09_1840,56555951.12
Dim_09_1841,56586665.06
Dim_09_1842,56617379
Dim_09_1843,56648092.94
Dim_09_1844,56678806.88
Dim_09_1845,56709520.82
Dim_09_1846,56740234.76
Dim_09_1847,56770948.7
Dim_09_1848,56801662.64
Dim_09_1849,56832376.58
Dim_09_1850,56863090.52
Dim_09_1851,56893804.46
Dim_09_1852,56924518.4
Dim_09_1853,56955232.35
Dim_09_1854,56985946.29
Dim_09_1855,57016660.23
Dim_09_1856,57047374.17
Dim_09_1857,57078088.11
Dim_09_1858,57108802.05
Dim_09_1859,57139515.99
Dim_09_1860,57170229.93
Dim_09_1861,57200943.87
Dim_09_1862,57231657.81
Dim_09_1863,57262371.75
Dim_09_1864,57293085.69
Dim_09_1865,57323799.63
Dim_09_1866,57354513.57
Dim_09_1867,57385227.51
Dim_09_1868,57415941.45
Dim_09_1869,57446655.39
Dim_09_1870,57477369.33
Dim_09_1871,57508083.27
Dim_09_1872,57538797.21
Dim_09_1873,57569511.15
Dim_09_1874,57600225.1
Dim_09_1875,57630939.04
Dim_09_1876,57661652.98
Dim_09_1877,57692366.92
Dim_09_1878,57723080.86
Dim_09_1879,57753794.8
Dim_09_1880,57784508.74
Dim_09_1881,57815222.68
Dim_09_1882,57845936.62
Dim_09_1883,57876650.56
Dim_09_1884,57907364.5
Dim_09_1885,57938078.44
Dim_09_1886,57968792.38
Dim_09_1887,57999506.32
Dim_09_1888,58030220.26
Dim_09_1889,58060934.2
Dim_09_1890,58091648.14
Dim_09_1891,58122362.08
Dim_09_1892,58153076.02
Dim_09_1893,58183789.96
Dim_09_1894,58214503.9
Dim_09_1895,58245217.85
Dim_09_1896,58275931.79
Dim_09_1897,58306645.73
Dim_09_1898,58337359.67
Dim_09_1899,58368073.61
Dim_09_1900,58398787.55
Dim_09_1901,58429501.49
Dim_09_1902,58460215.43
Dim_09_1903,58490929.37
Dim_09_1904,58521643.31
Dim_09_1905,58552357.25
Dim_09_1906,58583071.19
Dim_09_1907,58613785.13
Dim_09_1908,58644499.07
Dim_09_1909,58675213.01
Dim_09_1910,58705926.95
Dim_09_1911,58736640.89
Dim_09_1912,58767354.83
Dim_09_1913,58798068.77
Dim_09_1914,58828782.71
Dim_09_1915,58859496.65
Dim_09_1916,58890210.6
Dim_09_1917,58920924.54
Dim_09_1918,58951638.48
Dim_09_1919,58982352.42
Dim_09_1920,59013066.36
Dim_09_1921,59043780.3
Dim_09_1922,59074494.24
Dim_09_1923,59105208.18
Dim_09_1924,59135922.12
Dim_09_1925,59166636.06
Dim_09_1926,59197350
Dim_09_1927,59228063.94
Dim_09_1928,59258777.88
Dim_09_1929,59289491.82
Dim_09_1930,59320205.76
Dim_09_1931,59350919.7
Dim_09_1932,59381633.64
Dim_09_1933,59412347.58
Dim_09_1934,59443061.52
Dim_09_1935,59473775.46
