Dim_05_id,value_dim05
Dim_05_1771,54436689.23
Dim_05_1772,54467403.17
Dim_05_1773,54498117.11
Dim_05_1774,54528831.05
Dim_05_1775,54559544.99
Dim_05_1776,54590258.93
Dim_05_1777,54620972.87
Dim_05_1778,54651686.81
Dim_05_1779,54682400.75
Dim_05_178,5509382.05
Dim_05_1780,54713114.69
Dim_05_1781,54743828.63
Dim_05_1782,54774542.57
Dim_05_1783,54805256.51
Dim_05_1784,54835970.45
Dim_05_1785,54866684.39
Dim_05_1786,54897398.33
Dim_05_1787,54928112.27
Dim_05_1788,54958826.21
Dim_05_1789,54989540.15
Dim_05_179,5540095.99
Dim_05_1790,55020254.1
Dim_05_1791,55050968.04
Dim_05_1792,55081681.98
Dim_05_1793,55112395.92
Dim_05_1794,55143109.86
Dim_05_1795,55173823.8
Dim_05_1796,55204537.74
Dim_05_1797,55235251.68
Dim_05_1798,55265965.62
Dim_05_1799,55296679.56
Dim_05_180,5570809.93
Dim_05_1800,55327393.5
Dim_05_1801,55358107.44
Dim_05_1802,55388821.38
Dim_05_1803,55419535.32
Dim_05_1804,55450249.26
Dim_05_1805,55480963.2
Dim_05_1806,55511677.14
Dim_05_1807,55542391.08
Dim_05_1808,55573105.02
Dim_05_1809,55603818.96
Dim_05_181,5601523.87
Dim_05_1810,55634532.9
Dim_05_1811,55665246.85
Dim_05_1812,55695960.79
Dim_05_1813,55726674.73
Dim_05_1814,55757388.67
Dim_05_1815,55788102.61
Dim_05_1816,55818816.55
Dim_05_1817,55849530.49
Dim_05_1818,55880244.43
Dim_05_1819,55910958.37
Dim_05_182,5632237.81
Dim_05_1820,55941672.31
Dim_05_1821,55972386.25
Dim_05_1822,56003100.19
Dim_05_1823,56033814.13
Dim_05_1824,56064528.07
Dim_05_1825,56095242.01
Dim_05_1826,56125955.95
Dim_05_1827,56156669.89
Dim_05_1828,56187383.83
Dim_05_1829,56218097.77
Dim_05_183,5662951.75
Dim_05_1830,56248811.71
Dim_05_1831,56279525.65
Dim_05_1832,56310239.6
Dim_05_1833,56340953.54
Dim_05_1834,56371667.48
Dim_05_1835,56402381.42
Dim_05_1836,56433095.36
Dim_05_1837,56463809.3
Dim_05_1838,56494523.24
Dim_05_1839,56525237.18
Dim_05_184,5693665.69
Dim_05_1840,56555951.12
Dim_05_1841,56586665.06
Dim_05_1842,56617379
Dim_05_1843,56648092.94
Dim_05_1844,56678806.88
Dim_05_1845,56709520.82
Dim_05_1846,56740234.76
Dim_05_1847,56770948.7
Dim_05_1848,56801662.64
Dim_05_1849,56832376.58
Dim_05_185,5724379.63
Dim_05_1850,56863090.52
Dim_05_1851,56893804.46
Dim_05_1852,56924518.4
Dim_05_1853,56955232.35
Dim_05_1854,56985946.29
Dim_05_1855,57016660.23
Dim_05_1856,57047374.17
Dim_05_1857,57078088.11
Dim_05_1858,57108802.05
Dim_05_1859,57139515.99
Dim_05_186,5755093.57
Dim_05_1860,57170229.93
Dim_05_1861,57200943.87
Dim_05_1862,57231657.81
Dim_05_1863,57262371.75
Dim_05_1864,57293085.69
Dim_05_1865,57323799.63
Dim_05_1866,57354513.57
Dim_05_1867,57385227.51
Dim_05_1868,57415941.45
Dim_05_1869,57446655.39
Dim_05_187,5785807.51
Dim_05_1870,57477369.33
Dim_05_1871,57508083.27
Dim_05_1872,57538797.21
Dim_05_1873,57569511.15
Dim_05_1874,57600225.1
Dim_05_1875,57630939.04
Dim_05_1876,57661652.98
Dim_05_1877,57692366.92
Dim_05_1878,57723080.86
Dim_05_1879,57753794.8
Dim_05_188,5816521.45
Dim_05_1880,57784508.74
Dim_05_1881,57815222.68
Dim_05_1882,57845936.62
Dim_05_1883,57876650.56
Dim_05_1884,57907364.5
Dim_05_1885,57938078.44
Dim_05_1886,57968792.38
Dim_05_1887,57999506.32
Dim_05_1888,58030220.26
Dim_05_1889,58060934.2
Dim_05_189,5847235.39
Dim_05_1890,58091648.14
Dim_05_1891,58122362.08
Dim_05_1892,58153076.02
Dim_05_1893,58183789.96
Dim_05_1894,58214503.9
Dim_05_1895,58245217.85
Dim_05_1896,58275931.79
Dim_05_1897,58306645.73
Dim_05_1898,58337359.67
Dim_05_1899,58368073.61
Dim_05_190,5877949.33
Dim_05_1900,58398787.55
Dim_05_1901,58429501.49
Dim_05_1902,58460215.43
Dim_05_1903,58490929.37
Dim_05_1904,58521643.31
Dim_05_1905,58552357.25
Dim_05_1906,58583071.19
Dim_05_1907,58613785.13
Dim_05_1908,58644499.07
Dim_05_1909,58675213.01
Dim_05_191,5908663.27
Dim_05_1910,58705926.95
Dim_05_1911,58736640.89
Dim_05_1912,58767354.83
Dim_05_1913,58798068.77
Dim_05_1914,58828782.71
Dim_05_1915,58859496.65
Dim_05_1916,58890210.6
Dim_05_1917,58920924.54
Dim_05_1918,58951638.48
Dim_05_1919,58982352.42
Dim_05_192,5939377.21
Dim_05_1920,59013066.36
Dim_05_1921,59043780.3
Dim_05_1922,59074494.24
Dim_05_1923,59105208.18
Dim_05_1924,59135922.12
Dim_05_1925,59166636.06
Dim_05_1926,59197350
Dim_05_1927,59228063.94
Dim_05_1928,59258777.88
Dim_05_1929,59289491.82
Dim_05_193,5970091.15
Dim_05_1930,59320205.76
Dim_05_1931,59350919.7
Dim_05_1932,59381633.64
Dim_05_1933,59412347.58
Dim_05_1934,59443061.52
Dim_05_1935,59473775.46
Dim_05_1936,59504489.4
Dim_05_1937,59535203.35
Dim_05_1938,59565917.29
Dim_05_1939,59596631.23
Dim_05_194,6000805.1
Dim_05_1940,59627345.17
Dim_05_1941,59658059.11
Dim_05_1942,59688773.05
Dim_05_1943,59719486.99
Dim_05_1944,59750200.93
Dim_05_1945,59780914.87
Dim_05_1946,59811628.81
Dim_05_1947,59842342.75
Dim_05_1948,59873056.69
Dim_05_1949,59903770.63
Dim_05_195,6031519.04
Dim_05_1950,59934484.57
Dim_05_1951,59965198.51
Dim_05_1952,59995912.45
Dim_05_1953,60026626.39
Dim_05_1954,60057340.33
Dim_05_1955,60088054.27
Dim_05_1956,60118768.21
Dim_05_1957,60149482.15
Dim_05_1958,60180196.1
Dim_05_1959,60210910.04
Dim_05_196,6062232.98
Dim_05_1960,60241623.98
Dim_05_1961,60272337.92
Dim_05_1962,60303051.86
Dim_05_1963,60333765.8
Dim_05_1964,60364479.74
Dim_05_1965,60395193.68
Dim_05_1966,60425907.62
Dim_05_1967,60456621.56
Dim_05_1968,60487335.5
Dim_05_1969,60518049.44
Dim_05_197,6092946.92
Dim_05_1970,60548763.38
Dim_05_1971,60579477.32
Dim_05_1972,60610191.26
Dim_05_1973,60640905.2
Dim_05_1974,60671619.14
Dim_05_1975,60702333.08
Dim_05_1976,60733047.02
Dim_05_1977,60763760.96
Dim_05_1978,60794474.9
Dim_05_1979,60825188.85
Dim_05_198,6123660.86
Dim_05_1980,60855902.79
Dim_05_1981,60886616.73
Dim_05_1982,60917330.67
Dim_05_1983,60948044.61
Dim_05_1984,60978758.55
Dim_05_1985,61009472.49
Dim_05_1986,61040186.43
Dim_05_1987,61070900.37
Dim_05_1988,61101614.31
Dim_05_1989,61132328.25
Dim_05_199,6154374.8
Dim_05_1990,61163042.19
Dim_05_1991,61193756.13
Dim_05_1992,61224470.07
Dim_05_1993,61255184.01
Dim_05_1994,61285897.95
Dim_05_1995,61316611.89
Dim_05_1996,61347325.83
Dim_05_1997,61378039.77
Dim_05_1998,61408753.71
Dim_05_1999,61439467.65
Dim_05_200,6185088.74
Dim_05_2000,61470181.6
Dim_05_2001,61500895.54
Dim_05_2002,61531609.48
Dim_05_2003,61562323.42
Dim_05_2004,61593037.36
Dim_05_2005,61623751.3
Dim_05_2006,61654465.24
Dim_05_2007,61685179.18
Dim_05_2008,61715893.12
Dim_05_2009,61746607.06
Dim_05_201,6215802.68
Dim_05_2010,61777321
Dim_05_2011,61808034.94
Dim_05_2012,61838748.88
Dim_05_2013,61869462.82
Dim_05_2014,61900176.76
Dim_05_2015,61930890.7
Dim_05_2016,61961604.64
Dim_05_2017,61992318.58
Dim_05_2018,62023032.52
Dim_05_2019,62053746.46
Dim_05_202,6246516.62
Dim_05_2020,62084460.4
Dim_05_2021,62115174.35
Dim_05_2022,62145888.29
Dim_05_2023,62176602.23
Dim_05_2024,62207316.17
Dim_05_2025,62238030.11
Dim_05_2026,62268744.05
Dim_05_2027,62299457.99
Dim_05_2028,62330171.93
Dim_05_2029,62360885.87
Dim_05_203,6277230.56
Dim_05_2030,62391599.81
Dim_05_2031,62422313.75
Dim_05_2032,62453027.69
Dim_05_2033,62483741.63
Dim_05_2034,62514455.57
Dim_05_2035,62545169.51
Dim_05_2036,62575883.45
Dim_05_2037,62606597.39
Dim_05_2038,62637311.33
Dim_05_2039,62668025.27
Dim_05_204,6307944.5
Dim_05_2040,62698739.21
Dim_05_2041,62729453.15
Dim_05_2042,62760167.1
Dim_05_2043,62790881.04
Dim_05_2044,62821594.98
Dim_05_2045,62852308.92
Dim_05_2046,62883022.86
Dim_05_2047,62913736.8
Dim_05_2048,62944450.74
Dim_05_2049,62975164.68
Dim_05_205,6338658.44
Dim_05_2050,63005878.62
Dim_05_2051,63036592.56
Dim_05_2052,63067306.5
Dim_05_2053,63098020.44
Dim_05_2054,63128734.38
Dim_05_2055,63159448.32
Dim_05_2056,63190162.26
Dim_05_2057,63220876.2
Dim_05_2058,63251590.14
Dim_05_2059,63282304.08
Dim_05_206,6369372.38
Dim_05_2060,63313018.02
Dim_05_2061,63343731.96
Dim_05_2062,63374445.9
Dim_05_2063,63405159.85
Dim_05_2064,63435873.79
Dim_05_2065,63466587.73
Dim_05_2066,63497301.67
Dim_05_2067,63528015.61
Dim_05_2068,63558729.55
Dim_05_2069,63589443.49
Dim_05_207,6400086.32
Dim_05_2070,63620157.43
Dim_05_2071,63650871.37
Dim_05_2072,63681585.31
Dim_05_2073,63712299.25
Dim_05_2074,63743013.19
Dim_05_2075,63773727.13
Dim_05_2076,63804441.07
Dim_05_2077,63835155.01
Dim_05_2078,63865868.95
Dim_05_2079,63896582.89
Dim_05_208,6430800.26
Dim_05_2080,63927296.83
Dim_05_2081,63958010.77
Dim_05_2082,63988724.71
Dim_05_2083,64019438.65
Dim_05_2084,64050152.6
Dim_05_2085,64080866.54
Dim_05_2086,64111580.48
Dim_05_2087,64142294.42
Dim_05_2088,64173008.36
Dim_05_2089,64203722.3
Dim_05_209,6461514.2
Dim_05_2090,64234436.24
Dim_05_2091,64265150.18
Dim_05_2092,64295864.12
Dim_05_2093,64326578.06
Dim_05_2094,64357292
Dim_05_2095,64388005.94
Dim_05_2096,64418719.88
Dim_05_2097,64449433.82
Dim_05_2098,64480147.76
Dim_05_2099,64510861.7
Dim_05_210,6492228.14
Dim_05_2100,64541575.64
Dim_05_2101,64572289.58
Dim_05_2102,64603003.52
Dim_05_2103,64633717.46
Dim_05_2104,64664431.4
Dim_05_2105,64695145.35
Dim_05_2106,64725859.29
Dim_05_2107,64756573.23
Dim_05_2108,64787287.17
Dim_05_2109,64818001.11
Dim_05_211,6522942.08
Dim_05_2110,64848715.05
Dim_05_2111,64879428.99
Dim_05_2112,64910142.93
Dim_05_2113,64940856.87
Dim_05_2114,64971570.81
Dim_05_2115,65002284.75
Dim_05_2116,65032998.69
Dim_05_2117,65063712.63
Dim_05_2118,65094426.57
Dim_05_2119,65125140.51
Dim_05_212,6553656.02
Dim_05_2120,65155854.45
Dim_05_2121,65186568.39
Dim_05_2122,65217282.33
Dim_05_2123,65247996.27
Dim_05_2124,65278710.21
Dim_05_2125,65309424.15
Dim_05_2126,65340138.1
Dim_05_2127,65370852.04
Dim_05_2128,65401565.98
Dim_05_2129,65432279.92
Dim_05_213,6584369.96
Dim_05_2130,65462993.86
Dim_05_2131,65493707.8
Dim_05_2132,65524421.74
Dim_05_2133,65555135.68
Dim_05_2134,65585849.62
Dim_05_2135,65616563.56
Dim_05_2136,65647277.5
Dim_05_2137,65677991.44
Dim_05_2138,65708705.38
Dim_05_2139,65739419.32
Dim_05_214,6615083.9
Dim_05_2140,65770133.26
Dim_05_2141,65800847.2
Dim_05_2142,65831561.14
Dim_05_2143,65862275.08
Dim_05_2144,65892989.02
Dim_05_2145,65923702.96
Dim_05_2146,65954416.9
Dim_05_2147,65985130.85
Dim_05_2148,66015844.79
Dim_05_2149,66046558.73
Dim_05_215,6645797.85
Dim_05_2150,66077272.67
Dim_05_2151,66107986.61
Dim_05_2152,66138700.55
Dim_05_2153,66169414.49
Dim_05_2154,66200128.43
Dim_05_2155,66230842.37
Dim_05_2156,66261556.31
Dim_05_2157,66292270.25
Dim_05_2158,66322984.19
Dim_05_2159,66353698.13
Dim_05_216,6676511.79
Dim_05_2160,66384412.07
Dim_05_2161,66415126.01
Dim_05_2162,66445839.95
Dim_05_2163,66476553.89
Dim_05_2164,66507267.83
Dim_05_2165,66537981.77
Dim_05_2166,66568695.71
Dim_05_2167,66599409.65
Dim_05_2168,66630123.6
Dim_05_2169,66660837.54
Dim_05_217,6707225.73
Dim_05_2170,66691551.48
Dim_05_2171,66722265.42
Dim_05_2172,66752979.36
Dim_05_2173,66783693.3
Dim_05_2174,66814407.24
Dim_05_2175,66845121.18
Dim_05_2176,66875835.12
Dim_05_2177,66906549.06
Dim_05_2178,66937263
Dim_05_2179,66967976.94
Dim_05_218,6737939.67
Dim_05_2180,66998690.88
Dim_05_2181,67029404.82
Dim_05_2182,67060118.76
Dim_05_2183,67090832.7
Dim_05_2184,67121546.64
Dim_05_2185,67152260.58
Dim_05_2186,67182974.52
Dim_05_2187,67213688.46
Dim_05_2188,67244402.4
Dim_05_2189,67275116.35
Dim_05_219,6768653.61
Dim_05_2190,67305830.29
Dim_05_2191,67336544.23
Dim_05_2192,67367258.17
Dim_05_2193,67397972.11
Dim_05_2194,67428686.05
Dim_05_2195,67459399.99
Dim_05_2196,67490113.93
Dim_05_2197,67520827.87
Dim_05_2198,67551541.81
Dim_05_2199,67582255.75
Dim_05_220,6799367.55
Dim_05_2200,67612969.69
Dim_05_2201,67643683.63
Dim_05_2202,67674397.57
Dim_05_2203,67705111.51
Dim_05_2204,67735825.45
Dim_05_2205,67766539.39
Dim_05_2206,67797253.33
Dim_05_2207,67827967.27
Dim_05_2208,67858681.21
Dim_05_2209,67889395.15
Dim_05_221,6830081.49
Dim_05_2210,67920109.1
Dim_05_2211,67950823.04
Dim_05_2212,67981536.98
Dim_05_2213,68012250.92
Dim_05_2214,68042964.86
Dim_05_2215,68073678.8
Dim_05_2216,68104392.74
Dim_05_2217,68135106.68
Dim_05_2218,68165820.62
Dim_05_2219,68196534.56
Dim_05_222,6860795.43
Dim_05_2220,68227248.5
Dim_05_2221,68257962.44
Dim_05_2222,68288676.38
Dim_05_2223,68319390.32
Dim_05_2224,68350104.26
Dim_05_2225,68380818.2
Dim_05_2226,68411532.14
Dim_05_2227,68442246.08
Dim_05_2228,68472960.02
Dim_05_2229,68503673.96
Dim_05_223,6891509.37
Dim_05_2230,68534387.9
Dim_05_2231,68565101.85
Dim_05_2232,68595815.79
Dim_05_2233,68626529.73
Dim_05_2234,68657243.67
Dim_05_2235,68687957.61
Dim_05_2236,68718671.55
Dim_05_2237,68749385.49
Dim_05_2238,68780099.43
Dim_05_2239,68810813.37
Dim_05_224,6922223.31
Dim_05_2240,68841527.31
Dim_05_2241,68872241.25
Dim_05_2242,68902955.19
Dim_05_2243,68933669.13
Dim_05_2244,68964383.07
Dim_05_2245,68995097.01
Dim_05_2246,69025810.95
Dim_05_2247,69056524.89
Dim_05_2248,69087238.83
Dim_05_2249,69117952.77
Dim_05_225,6952937.25
Dim_05_2250,69148666.71
Dim_05_2251,69179380.65
Dim_05_2252,69210094.6
Dim_05_2253,69240808.54
Dim_05_2254,69271522.48
Dim_05_2255,69302236.42
Dim_05_2256,69332950.36
Dim_05_2257,69363664.3
Dim_05_2258,69394378.24
Dim_05_2259,69425092.18
Dim_05_226,6983651.19
Dim_05_2260,69455806.12
Dim_05_2261,69486520.06
Dim_05_2262,69517234
Dim_05_2263,69547947.94
Dim_05_2264,69578661.88
Dim_05_2265,69609375.82
Dim_05_2266,69640089.76
Dim_05_2267,69670803.7
Dim_05_2268,69701517.64
Dim_05_2269,69732231.58
Dim_05_227,7014365.13
Dim_05_2270,69762945.52
Dim_05_2271,69793659.46
Dim_05_2272,69824373.4
Dim_05_2273,69855087.35
Dim_05_2274,69885801.29
Dim_05_2275,69916515.23
Dim_05_2276,69947229.17
Dim_05_2277,69977943.11
Dim_05_2278,70008657.05
Dim_05_2279,70039370.99
Dim_05_228,7045079.07
Dim_05_2280,70070084.93
Dim_05_2281,70100798.87
Dim_05_2282,70131512.81
Dim_05_2283,70162226.75
Dim_05_2284,70192940.69
Dim_05_2285,70223654.63
Dim_05_2286,70254368.57
Dim_05_2287,70285082.51
Dim_05_2288,70315796.45
Dim_05_2289,70346510.39
Dim_05_229,7075793.01
Dim_05_2290,70377224.33
Dim_05_2291,70407938.27
Dim_05_2292,70438652.21
Dim_05_2293,70469366.15
Dim_05_2294,70500080.1
Dim_05_2295,70530794.04
Dim_05_2296,70561507.98
Dim_05_2297,70592221.92
Dim_05_2298,70622935.86
Dim_05_2299,70653649.8
Dim_05_230,7106506.95
Dim_05_2300,70684363.74
Dim_05_2301,70715077.68
Dim_05_2302,70745791.62
Dim_05_2303,70776505.56
Dim_05_2304,70807219.5
Dim_05_2305,70837933.44
Dim_05_2306,70868647.38
Dim_05_2307,70899361.32
Dim_05_2308,70930075.26
Dim_05_2309,70960789.2
Dim_05_231,7137220.89
Dim_05_2310,70991503.14
Dim_05_2311,71022217.08
Dim_05_2312,71052931.02
Dim_05_2313,71083644.96
Dim_05_2314,71114358.9
Dim_05_2315,71145072.85
Dim_05_2316,71175786.79
Dim_05_2317,71206500.73
Dim_05_2318,71237214.67
Dim_05_2319,71267928.61
Dim_05_232,7167934.83
Dim_05_2320,71298642.55
Dim_05_2321,71329356.49
Dim_05_2322,71360070.43
Dim_05_2323,71390784.37
Dim_05_2324,71421498.31
Dim_05_2325,71452212.25
Dim_05_2326,71482926.19
Dim_05_2327,71513640.13
Dim_05_2328,71544354.07
Dim_05_2329,71575068.01
Dim_05_233,7198648.77
Dim_05_2330,71605781.95
Dim_05_2331,71636495.89
Dim_05_2332,71667209.83
Dim_05_2333,71697923.77
Dim_05_2334,71728637.71
Dim_05_2335,71759351.65
Dim_05_2336,71790065.6
Dim_05_2337,71820779.54
Dim_05_2338,71851493.48
Dim_05_2339,71882207.42
Dim_05_234,7229362.71
Dim_05_2340,71912921.36
Dim_05_2341,71943635.3
Dim_05_2342,71974349.24
Dim_05_2343,72005063.18
Dim_05_2344,72035777.12
Dim_05_2345,72066491.06
Dim_05_2346,72097205
Dim_05_2347,72127918.94
Dim_05_2348,72158632.88
Dim_05_2349,72189346.82
Dim_05_235,7260076.65
Dim_05_2350,72220060.76
Dim_05_2351,72250774.7
Dim_05_2352,72281488.64
Dim_05_2353,72312202.58
Dim_05_2354,72342916.52
Dim_05_2355,72373630.46
Dim_05_2356,72404344.4
Dim_05_2357,72435058.35
Dim_05_2358,72465772.29
Dim_05_2359,72496486.23
Dim_05_236,7290790.6
Dim_05_2360,72527200.17
Dim_05_2361,72557914.11
Dim_05_2362,72588628.05
Dim_05_2363,72619341.99
Dim_05_2364,72650055.93
Dim_05_2365,72680769.87
Dim_05_2366,72711483.81
Dim_05_2367,72742197.75
Dim_05_2368,72772911.69
Dim_05_2369,72803625.63
Dim_05_237,7321504.54
Dim_05_2370,72834339.57
Dim_05_2371,72865053.51
Dim_05_2372,72895767.45
Dim_05_2373,72926481.39
Dim_05_2374,72957195.33
Dim_05_2375,72987909.27
Dim_05_2376,73018623.21
Dim_05_2377,73049337.15
Dim_05_2378,73080051.1
Dim_05_2379,73110765.04
Dim_05_238,7352218.48
Dim_05_2380,73141478.98
Dim_05_2381,73172192.92
Dim_05_2382,73202906.86
Dim_05_2383,73233620.8
Dim_05_2384,73264334.74
Dim_05_2385,73295048.68
Dim_05_2386,73325762.62
Dim_05_2387,73356476.56
Dim_05_2388,73387190.5
Dim_05_2389,73417904.44
Dim_05_239,7382932.42
Dim_05_2390,73448618.38
Dim_05_2391,73479332.32
Dim_05_2392,73510046.26
Dim_05_2393,73540760.2
Dim_05_2394,73571474.14
Dim_05_2395,73602188.08
Dim_05_2396,73632902.02
Dim_05_2397,73663615.96
Dim_05_2398,73694329.9
Dim_05_2399,73725043.85
Dim_05_240,7413646.36
Dim_05_2400,73755757.79
Dim_05_2401,73786471.73
Dim_05_2402,73817185.67
Dim_05_2403,73847899.61
Dim_05_2404,73878613.55
Dim_05_2405,73909327.49
Dim_05_2406,73940041.43
Dim_05_2407,73970755.37
Dim_05_2408,74001469.31
Dim_05_2409,74032183.25
Dim_05_241,7444360.3
Dim_05_2410,74062897.19
Dim_05_2411,74093611.13
Dim_05_2412,74124325.07
Dim_05_2413,74155039.01
Dim_05_2414,74185752.95
Dim_05_2415,74216466.89
Dim_05_2416,74247180.83
Dim_05_2417,74277894.77
Dim_05_2418,74308608.71
Dim_05_2419,74339322.65
Dim_05_242,7475074.24
Dim_05_2420,74370036.6
Dim_05_2421,74400750.54
Dim_05_2422,74431464.48
Dim_05_2423,74462178.42
Dim_05_2424,74492892.36
Dim_05_2425,74523606.3
Dim_05_2426,74554320.24
Dim_05_2427,74585034.18
Dim_05_2428,74615748.12
Dim_05_2429,74646462.06
Dim_05_243,7505788.18
Dim_05_2430,74677176
Dim_05_2431,74707889.94
Dim_05_2432,74738603.88
Dim_05_2433,74769317.82
Dim_05_2434,74800031.76
Dim_05_2435,74830745.7
Dim_05_2436,74861459.64
Dim_05_2437,74892173.58
Dim_05_2438,74922887.52
Dim_05_2439,74953601.46
Dim_05_244,7536502.12
Dim_05_2440,74984315.4
Dim_05_2441,75015029.35
Dim_05_2442,75045743.29
Dim_05_2443,75076457.23
Dim_05_2444,75107171.17
Dim_05_2445,75137885.11
Dim_05_2446,75168599.05
Dim_05_2447,75199312.99
Dim_05_2448,75230026.93
Dim_05_2449,75260740.87
Dim_05_245,7567216.06
Dim_05_2450,75291454.81
Dim_05_2451,75322168.75
Dim_05_2452,75352882.69
Dim_05_2453,75383596.63
Dim_05_2454,75414310.57
Dim_05_2455,75445024.51
Dim_05_2456,75475738.45
Dim_05_2457,75506452.39
Dim_05_2458,75537166.33
Dim_05_2459,75567880.27
Dim_05_246,7597930
Dim_05_2460,75598594.21
Dim_05_2461,75629308.15
Dim_05_2462,75660022.1
Dim_05_2463,75690736.04
Dim_05_2464,75721449.98
Dim_05_2465,75752163.92
Dim_05_2466,75782877.86
Dim_05_2467,75813591.8
Dim_05_2468,75844305.74
Dim_05_2469,75875019.68
Dim_05_247,7628643.94
Dim_05_2470,75905733.62
Dim_05_2471,75936447.56
Dim_05_2472,75967161.5
Dim_05_2473,75997875.44
Dim_05_2474,76028589.38
Dim_05_2475,76059303.32
Dim_05_2476,76090017.26
Dim_05_2477,76120731.2
Dim_05_2478,76151445.14
Dim_05_2479,76182159.08
Dim_05_248,7659357.88
Dim_05_2480,76212873.02
Dim_05_2481,76243586.96
Dim_05_2482,76274300.9
Dim_05_2483,76305014.85
Dim_05_2484,76335728.79
Dim_05_2485,76366442.73
Dim_05_2486,76397156.67
Dim_05_2487,76427870.61
Dim_05_2488,76458584.55
Dim_05_2489,76489298.49
Dim_05_249,7690071.82
Dim_05_2490,76520012.43
Dim_05_2491,76550726.37
Dim_05_2492,76581440.31
Dim_05_2493,76612154.25
Dim_05_2494,76642868.19
Dim_05_2495,76673582.13
Dim_05_2496,76704296.07
Dim_05_2497,76735010.01
Dim_05_2498,76765723.95
Dim_05_2499,76796437.89
Dim_05_250,7720785.76
Dim_05_2500,76827151.83
Dim_05_2501,76857865.77
Dim_05_2502,76888579.71
Dim_05_2503,76919293.65
Dim_05_2504,76950007.6
Dim_05_2505,76980721.54
Dim_05_2506,77011435.48
Dim_05_2507,77042149.42
Dim_05_2508,77072863.36
Dim_05_2509,77103577.3
Dim_05_251,7751499.7
Dim_05_2510,77134291.24
Dim_05_2511,77165005.18
Dim_05_2512,77195719.12
Dim_05_2513,77226433.06
Dim_05_2514,77257147
Dim_05_2515,77287860.94
Dim_05_2516,77318574.88
Dim_05_2517,77349288.82
Dim_05_2518,77380002.76
Dim_05_2519,77410716.7
Dim_05_252,7782213.64
Dim_05_2520,77441430.64
Dim_05_2521,77472144.58
Dim_05_2522,77502858.52
Dim_05_2523,77533572.46
Dim_05_2524,77564286.4
Dim_05_2525,77595000.35
Dim_05_2526,77625714.29
Dim_05_2527,77656428.23
Dim_05_2528,77687142.17
Dim_05_2529,77717856.11
Dim_05_253,7812927.58
Dim_05_2530,77748570.05
Dim_05_2531,77779283.99
Dim_05_2532,77809997.93
Dim_05_2533,77840711.87
Dim_05_2534,77871425.81
Dim_05_2535,77902139.75
Dim_05_2536,77932853.69
Dim_05_2537,77963567.63
Dim_05_2538,77994281.57
Dim_05_2539,78024995.51
Dim_05_254,7843641.52
Dim_05_2540,78055709.45
Dim_05_2541,78086423.39
Dim_05_2542,78117137.33
Dim_05_2543,78147851.27
Dim_05_2544,78178565.21
Dim_05_2545,78209279.15
Dim_05_2546,78239993.1
Dim_05_2547,78270707.04
Dim_05_2548,78301420.98
Dim_05_2549,78332134.92
Dim_05_255,7874355.46
Dim_05_2550,78362848.86
Dim_05_2551,78393562.8
Dim_05_2552,78424276.74
Dim_05_2553,78454990.68
Dim_05_2554,78485704.62
Dim_05_2555,78516418.56
Dim_05_2556,78547132.5
Dim_05_2557,78577846.44
Dim_05_2558,78608560.38
Dim_05_2559,78639274.32
Dim_05_256,7905069.4
Dim_05_2560,78669988.26
Dim_05_2561,78700702.2
Dim_05_2562,78731416.14
Dim_05_2563,78762130.08
Dim_05_2564,78792844.02
Dim_05_2565,78823557.96
Dim_05_2566,78854271.9
Dim_05_2567,78884985.85
Dim_05_2568,78915699.79
Dim_05_2569,78946413.73
Dim_05_257,7935783.35
Dim_05_2570,78977127.67
Dim_05_2571,79007841.61
Dim_05_2572,79038555.55
Dim_05_2573,79069269.49
Dim_05_2574,79099983.43
Dim_05_2575,79130697.37
Dim_05_2576,79161411.31
Dim_05_2577,79192125.25
Dim_05_2578,79222839.19
Dim_05_2579,79253553.13
Dim_05_258,7966497.29
Dim_05_2580,79284267.07
Dim_05_2581,79314981.01
Dim_05_2582,79345694.95
Dim_05_2583,79376408.89
Dim_05_2584,79407122.83
Dim_05_2585,79437836.77
Dim_05_2586,79468550.71
Dim_05_2587,79499264.65
Dim_05_2588,79529978.6
Dim_05_2589,79560692.54
Dim_05_259,7997211.23
Dim_05_2590,79591406.48
Dim_05_2591,79622120.42
Dim_05_2592,79652834.36
Dim_05_2593,79683548.3
Dim_05_2594,79714262.24
Dim_05_2595,79744976.18
Dim_05_2596,79775690.12
Dim_05_2597,79806404.06
Dim_05_2598,79837118
Dim_05_2599,79867831.94
Dim_05_260,8027925.17
Dim_05_2600,79898545.88
Dim_05_2601,79929259.82
Dim_05_2602,79959973.76
Dim_05_2603,79990687.7
Dim_05_2604,80021401.64
Dim_05_2605,80052115.58
Dim_05_2606,80082829.52
Dim_05_2607,80113543.46
Dim_05_2608,80144257.4
Dim_05_2609,80174971.35
Dim_05_261,8058639.11
Dim_05_2610,80205685.29
Dim_05_2611,80236399.23
Dim_05_2612,80267113.17
Dim_05_2613,80297827.11
Dim_05_2614,80328541.05
Dim_05_2615,80359254.99
Dim_05_2616,80389968.93
Dim_05_2617,80420682.87
Dim_05_2618,80451396.81
Dim_05_2619,80482110.75
Dim_05_262,8089353.05
Dim_05_2620,80512824.69
Dim_05_2621,80543538.63
Dim_05_2622,80574252.57
Dim_05_2623,80604966.51
Dim_05_2624,80635680.45
